,subsample,booster,gamma,nrounds,colsample_bylevel,eta,lambda,num.impute.selected.cpo,colsample_bytree,alpha,max_depth,min_child_weight,trainsize,repl,start_time,end_time,metric:acc [0.0; 1.0] (maximize),skip_drop,rate_drop,seed,status,config_id
266,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,8866.66666666665,8899.999999999984,0.9764569,0.5,0.5,0,success,266
267,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,8899.999999999984,8933.333333333318,0.9764569,0.5,0.5,0,success,267
268,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,8933.333333333318,8966.666666666652,0.9764569,0.5,0.5,0,success,268
269,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,8966.666666666652,8999.999999999985,0.9764569,0.5,0.5,0,success,269
270,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,8999.999999999985,9033.33333333332,0.9764569,0.5,0.5,0,success,270
271,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9033.33333333332,9066.666666666653,0.9764569,0.5,0.5,0,success,271
272,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9066.666666666653,9099.999999999987,0.9764569,0.5,0.5,0,success,272
273,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9099.999999999987,9133.333333333321,0.9764569,0.5,0.5,0,success,273
274,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9133.333333333321,9166.666666666655,0.9764569,0.5,0.5,0,success,274
275,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9166.666666666655,9199.999999999989,0.9764569,0.5,0.5,0,success,275
276,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9199.999999999989,9233.333333333323,0.9764569,0.5,0.5,0,success,276
277,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9233.333333333323,9266.666666666657,0.9764569,0.5,0.5,0,success,277
278,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9266.666666666657,9299.99999999999,0.9764569,0.5,0.5,0,success,278
279,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9299.99999999999,9333.333333333325,0.9764569,0.5,0.5,0,success,279
280,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9333.333333333325,9366.666666666659,0.9764569,0.5,0.5,0,success,280
281,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9366.666666666659,9399.999999999993,0.9764569,0.5,0.5,0,success,281
282,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9399.999999999993,9433.333333333327,0.9764569,0.5,0.5,0,success,282
283,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9433.333333333327,9466.66666666666,0.9764569,0.5,0.5,0,success,283
284,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9466.66666666666,9499.999999999995,0.9764569,0.5,0.5,0,success,284
285,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9499.999999999995,9533.333333333328,0.9764569,0.5,0.5,0,success,285
