,alpha,booster,lambda,nrounds,num.impute.selected.cpo,subsample,colsample_bylevel,colsample_bytree,eta,gamma,max_depth,min_child_weight,rate_drop,skip_drop,trainsize,repl,start_time,end_time,metric:acc [0.0; 1.0] (maximize),seed,status,config_id
76,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.5,0.5,1.0,10,2533.3333333333335,2566.666666666667,0.088090554,42,success,76
77,1096.6331584284585,gbtree,1096.6331584284585,7,impute.mean,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.5,0.5,1.0,10,2566.666666666667,2600.0000000000005,0.09401583,42,success,77
78,1096.6331584284585,dart,0.0009118819655545162,7,impute.hist,0.1,0.01,1.0,1.0,4.5399929762484854e-05,1.0,2.718281828459045,1.0,0.0,1.0,10,2600.0000000000005,2633.333333333334,0.101295345,42,success,78
79,1096.6331584284585,dart,0.0009118819655545162,7,impute.hist,1.0,0.01,0.01,1.0,7.38905609893065,1.0,2.718281828459045,1.0,1.0,1.0,10,2633.333333333334,2666.6666666666674,0.088054605,42,success,79
80,0.0009118819655545162,gbtree,1096.6331584284585,7,impute.hist,1.0,0.01,1.0,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.5,0.5,1.0,10,2666.6666666666674,2700.000000000001,0.30981508,42,success,80
81,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.0,1.0,1.0,10,2700.000000000001,2733.3333333333344,0.085570715,42,success,81
82,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.0,1.0,1.0,10,2733.3333333333344,2766.666666666668,0.08858102,42,success,82
83,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.0,1.0,1.0,10,2766.666666666668,2800.0000000000014,0.092397735,42,success,83
84,0.0009118819655545162,dart,0.0009118819655545162,7,impute.hist,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,1.0,0.0,1.0,10,2800.0000000000014,2833.333333333335,0.10570766,42,success,84
85,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,1.0,0.0,1.0,10,2833.333333333335,2866.6666666666683,0.08882008,42,success,85
86,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,1.0,148.4131591025766,1.0,1.0,1.0,10,2866.6666666666683,2900.000000000002,0.08618512,42,success,86
87,1096.6331584284585,gbtree,1096.6331584284585,7,impute.mean,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,148.4131591025766,0.5,0.5,1.0,10,2900.000000000002,2933.3333333333353,0.0947805,42,success,87
88,0.0009118819655545162,dart,0.0009118819655545162,7,impute.hist,0.1,1.0,0.01,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,0.0,0.0,1.0,10,2933.3333333333353,2966.666666666669,0.089347996,42,success,88
89,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,1.0,1.0,1.0,10,2966.666666666669,3000.0000000000023,0.29635817,42,success,89
90,0.0009118819655545162,gbtree,0.0009118819655545162,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,15.0,148.4131591025766,0.5,0.5,1.0,10,3000.0000000000023,3033.3333333333358,0.54967463,42,success,90
91,0.0009118819655545162,dart,0.0009118819655545162,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,1.0,1.0,1.0,10,3033.3333333333358,3066.6666666666692,0.2556327,42,success,91
92,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,2.718281828459045,0.0,1.0,1.0,10,3066.6666666666692,3100.0000000000027,0.1034328,42,success,92
93,1096.6331584284585,dart,1096.6331584284585,2981,impute.mean,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,1.0,1.0,1.0,10,3100.0000000000027,3133.333333333336,0.21176371,42,success,93
94,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,148.4131591025766,1.0,0.0,1.0,10,3133.333333333336,3166.6666666666697,0.095319115,42,success,94
95,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,1.0,0.01,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.0,0.0,1.0,10,3166.6666666666697,3200.000000000003,0.8315122,42,success,95
96,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.hist,0.1,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,2.718281828459045,0.5,0.5,1.0,10,3200.000000000003,3233.3333333333367,0.089918666,42,success,96
97,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,1.0,148.4131591025766,1.0,0.0,1.0,10,3233.3333333333367,3266.66666666667,0.1201055,42,success,97
98,1096.6331584284585,dart,1096.6331584284585,7,impute.median,0.1,0.01,0.01,0.0009118819655545162,7.38905609893065,1.0,2.718281828459045,1.0,1.0,1.0,10,3266.66666666667,3300.0000000000036,0.0872924,42,success,98
99,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.mean,0.1,0.01,1.0,1.0,7.38905609893065,1.0,148.4131591025766,0.5,0.5,1.0,10,3300.0000000000036,3333.333333333337,0.09022619,42,success,99
100,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.0,1.0,1.0,10,3333.333333333337,3366.6666666666706,0.08752999,42,success,100
101,0.0009118819655545162,gbtree,1096.6331584284585,7,impute.hist,1.0,1.0,0.01,1.0,4.5399929762484854e-05,15.0,148.4131591025766,0.5,0.5,1.0,10,3366.6666666666706,3400.000000000004,0.21453758,42,success,101
102,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,1.0,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,3400.000000000004,3433.3333333333376,0.9931893,42,success,102
103,0.0009118819655545162,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,1.0,7.38905609893065,1.0,148.4131591025766,0.0,1.0,1.0,10,3433.3333333333376,3466.666666666671,0.58446753,42,success,103
104,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,1.0,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,1.0,0.0,1.0,10,3466.666666666671,3500.0000000000045,0.9960881,42,success,104
105,1096.6331584284585,dart,0.0009118819655545162,2981,impute.mean,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,0.0,1.0,1.0,10,3500.0000000000045,3533.333333333338,0.105130985,42,success,105
106,1096.6331584284585,dart,1096.6331584284585,7,impute.median,0.1,0.01,0.01,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,0.0,0.0,1.0,10,3533.333333333338,3566.6666666666715,0.10584909,42,success,106
107,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,3566.6666666666715,3600.000000000005,0.087233156,42,success,107
108,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,0.0,0.0,1.0,10,3600.000000000005,3633.3333333333385,0.10494447,42,success,108
109,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.mean,0.1,1.0,1.0,1.0,7.38905609893065,1.0,2.718281828459045,0.5,0.5,1.0,10,3633.3333333333385,3666.666666666672,0.091948375,42,success,109
110,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,1.0,0.0,1.0,10,3666.666666666672,3700.0000000000055,0.091303155,42,success,110
111,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.hist,1.0,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,0.5,0.5,1.0,10,3700.0000000000055,3733.333333333339,0.48639807,42,success,111
112,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,1.0,1.0,1.0,10,3733.333333333339,3766.6666666666724,0.08041569,42,success,112
113,1096.6331584284585,dart,0.0009118819655545162,2981,impute.mean,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,0.0,0.0,1.0,10,3766.6666666666724,3800.000000000006,0.10193649,42,success,113
114,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.median,1.0,0.01,0.01,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.5,0.5,1.0,10,3800.000000000006,3833.3333333333394,0.36060098,42,success,114
115,0.0009118819655545162,dart,0.0009118819655545162,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,1.0,0.0,1.0,10,3833.3333333333394,3866.666666666673,0.082343265,42,success,115
116,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.0,0.0,1.0,10,3866.666666666673,3900.0000000000064,0.092301734,42,success,116
117,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,2.718281828459045,1.0,1.0,1.0,10,3900.0000000000064,3933.33333333334,0.09493392,42,success,117
118,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,1.0,1.0,1.0,1.0,7.38905609893065,15.0,2.718281828459045,1.0,0.0,1.0,10,3933.33333333334,3966.6666666666733,0.9983058,42,success,118
119,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.median,1.0,1.0,1.0,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.5,0.5,1.0,10,3966.6666666666733,4000.000000000007,0.07829259,42,success,119
120,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,2.718281828459045,1.0,0.0,1.0,10,4000.000000000007,4033.3333333333403,0.102747746,42,success,120
121,1096.6331584284585,dart,0.0009118819655545162,2981,impute.mean,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,4033.3333333333403,4066.666666666674,0.7404007,42,success,121
122,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.hist,0.1,1.0,1.0,1.0,7.38905609893065,1.0,148.4131591025766,0.5,0.5,1.0,10,4066.666666666674,4100.000000000007,0.094394594,42,success,122
123,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,1.0,0.0,1.0,10,4100.000000000007,4133.33333333334,0.092353866,42,success,123
124,0.0009118819655545162,dart,1096.6331584284585,2981,impute.hist,0.1,0.01,0.01,1.0,7.38905609893065,1.0,148.4131591025766,1.0,0.0,1.0,10,4133.33333333334,4166.666666666673,0.9482213,42,success,124
125,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,1.0,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,0.0,1.0,1.0,10,4166.666666666673,4200.000000000006,0.4525823,42,success,125
126,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,1.0,148.4131591025766,0.0,1.0,1.0,10,4200.000000000006,4233.333333333339,0.3819268,42,success,126
127,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,0.0,1.0,1.0,10,4233.333333333339,4266.666666666672,0.09707036,42,success,127
128,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,0.01,0.01,1.0,4.5399929762484854e-05,15.0,148.4131591025766,1.0,1.0,1.0,10,4266.666666666672,4300.0000000000055,0.07973664,42,success,128
129,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.mean,0.1,1.0,0.01,1.0,7.38905609893065,1.0,148.4131591025766,1.0,0.0,1.0,10,4300.0000000000055,4333.3333333333385,0.9984734,42,success,129
130,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,1.0,1.0,1.0,10,4333.3333333333385,4366.6666666666715,0.09271232,42,success,130
131,0.0009118819655545162,dart,0.0009118819655545162,7,impute.hist,0.1,1.0,0.01,1.0,7.38905609893065,15.0,148.4131591025766,0.0,1.0,1.0,10,4366.6666666666715,4400.000000000005,0.082758784,42,success,131
132,0.0009118819655545162,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,1.0,7.38905609893065,1.0,148.4131591025766,1.0,0.0,1.0,10,4400.000000000005,4433.333333333338,0.11503625,42,success,132
133,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.mean,0.1,1.0,1.0,1.0,4.5399929762484854e-05,15.0,2.718281828459045,0.5,0.5,1.0,10,4433.333333333338,4466.666666666671,0.08745473,42,success,133
134,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.0,0.0,1.0,10,4466.666666666671,4500.000000000004,0.10118798,42,success,134
135,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.hist,1.0,0.01,1.0,1.0,4.5399929762484854e-05,15.0,2.718281828459045,0.0,1.0,1.0,10,4500.000000000004,4533.333333333337,0.98573464,42,success,135
136,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,1.0,2.718281828459045,1.0,0.0,1.0,10,4533.333333333337,4566.66666666667,0.093432516,42,success,136
137,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,15.0,148.4131591025766,0.0,0.0,1.0,10,4566.66666666667,4600.000000000003,0.09995075,42,success,137
138,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,1.0,2.718281828459045,1.0,1.0,1.0,10,4600.000000000003,4633.333333333336,0.09356752,42,success,138
139,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.0,1.0,1.0,10,4633.333333333336,4666.666666666669,0.07950915,42,success,139
140,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.mean,0.1,0.01,0.01,1.0,7.38905609893065,15.0,2.718281828459045,0.0,0.0,1.0,10,4666.666666666669,4700.000000000002,0.6586931,42,success,140
141,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,1.0,2.718281828459045,1.0,0.0,1.0,10,4700.000000000002,4733.333333333335,0.09454181,42,success,141
142,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.median,1.0,1.0,0.01,1.0,7.38905609893065,1.0,148.4131591025766,0.5,0.5,1.0,10,4733.333333333335,4766.666666666668,0.093285255,42,success,142
143,0.0009118819655545162,gbtree,0.0009118819655545162,2981,impute.median,0.1,1.0,1.0,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.5,0.5,1.0,10,4766.666666666668,4800.000000000001,0.08672831,42,success,143
144,1096.6331584284585,dart,1096.6331584284585,7,impute.median,0.1,0.01,0.01,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,0.0,0.0,1.0,10,4800.000000000001,4833.333333333334,0.10526121,42,success,144
145,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,1.0,0.0,1.0,10,4833.333333333334,4866.666666666667,0.09363608,42,success,145
146,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.hist,1.0,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.5,0.5,1.0,10,4866.666666666667,4900.0,0.10040685,42,success,146
147,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,1.0,1.0,10,4900.0,4933.333333333333,0.08623478,42,success,147
148,0.0009118819655545162,dart,0.0009118819655545162,7,impute.hist,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,1.0,2.718281828459045,1.0,1.0,1.0,10,4933.333333333333,4966.666666666666,0.60993207,42,success,148
149,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,0.1,0.01,0.01,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,1.0,1.0,1.0,10,4966.666666666666,4999.999999999999,0.31273016,42,success,149
150,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,1.0,1.0,7.38905609893065,15.0,148.4131591025766,0.0,0.0,1.0,10,4999.999999999999,5033.333333333332,0.10084983,42,success,150
151,1096.6331584284585,dart,1096.6331584284585,7,impute.median,0.1,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,148.4131591025766,0.0,0.0,1.0,10,5033.333333333332,5066.666666666665,0.10992654,42,success,151
152,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.mean,0.1,1.0,0.01,1.0,7.38905609893065,1.0,148.4131591025766,1.0,1.0,1.0,10,5066.666666666665,5099.999999999998,0.39660206,42,success,152
153,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,1.0,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,148.4131591025766,1.0,1.0,1.0,10,5099.999999999998,5133.333333333331,0.27754223,42,success,153
154,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,0.0,1.0,1.0,10,5133.333333333331,5166.666666666664,0.101400696,42,success,154
155,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,5166.666666666664,5199.999999999997,0.07712952,42,success,155
156,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.hist,1.0,1.0,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.5,0.5,1.0,10,5199.999999999997,5233.33333333333,0.900921,42,success,156
157,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,1.0,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.0,1.0,1.0,10,5233.33333333333,5266.666666666663,0.85895026,42,success,157
158,0.0009118819655545162,dart,0.0009118819655545162,7,impute.hist,0.1,1.0,0.01,1.0,7.38905609893065,15.0,2.718281828459045,0.0,0.0,1.0,10,5266.666666666663,5299.999999999996,0.7803382,42,success,158
159,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.mean,0.1,0.01,0.01,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,0.5,0.5,1.0,10,5299.999999999996,5333.333333333329,0.111346915,42,success,159
160,1096.6331584284585,gbtree,1096.6331584284585,7,impute.median,0.1,0.01,1.0,1.0,4.5399929762484854e-05,1.0,148.4131591025766,0.5,0.5,1.0,10,5333.333333333329,5366.666666666662,0.08613204,42,success,160
161,1096.6331584284585,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,0.01,1.0,4.5399929762484854e-05,15.0,2.718281828459045,0.0,1.0,1.0,10,5366.666666666662,5399.999999999995,0.08751379,42,success,161
162,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,0.0,0.0,1.0,10,5399.999999999995,5433.3333333333285,0.10289405,42,success,162
163,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.mean,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.5,0.5,1.0,10,5433.3333333333285,5466.6666666666615,0.77985764,42,success,163
164,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,0.01,0.01,1.0,4.5399929762484854e-05,15.0,2.718281828459045,0.0,1.0,1.0,10,5466.6666666666615,5499.9999999999945,0.61319584,42,success,164
165,0.0009118819655545162,gbtree,0.0009118819655545162,2981,impute.mean,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,2.718281828459045,0.5,0.5,1.0,10,5499.9999999999945,5533.333333333328,0.8077776,42,success,165
166,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.hist,0.1,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,148.4131591025766,1.0,0.0,1.0,10,5533.333333333328,5566.666666666661,0.9926325,42,success,166
167,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,1.0,1.0,4.5399929762484854e-05,1.0,2.718281828459045,0.0,1.0,1.0,10,5566.666666666661,5599.999999999994,0.99201167,42,success,167
168,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,1.0,1.0,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.0,0.0,1.0,10,5599.999999999994,5633.333333333327,0.85442245,42,success,168
169,1096.6331584284585,gbtree,1096.6331584284585,7,impute.hist,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,0.5,0.5,1.0,10,5633.333333333327,5666.66666666666,0.09587543,42,success,169
170,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,1.0,0.0,1.0,10,5666.66666666666,5699.999999999993,1.0,42,success,170
171,0.0009118819655545162,dart,1096.6331584284585,2981,impute.median,0.1,1.0,1.0,1.0,7.38905609893065,15.0,2.718281828459045,0.0,1.0,1.0,10,5699.999999999993,5733.333333333326,0.14119774,42,success,171
172,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,2.718281828459045,1.0,0.0,1.0,10,5733.333333333326,5766.666666666659,0.8098123,42,success,172
173,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,1.0,1.0,7.38905609893065,15.0,148.4131591025766,0.0,1.0,1.0,10,5766.666666666659,5799.999999999992,0.082788154,42,success,173
174,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.hist,1.0,0.01,1.0,1.0,4.5399929762484854e-05,15.0,2.718281828459045,0.0,0.0,1.0,10,5799.999999999992,5833.333333333325,0.97057813,42,success,174
175,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,5833.333333333325,5866.666666666658,0.09490405,42,success,175
176,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.mean,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,0.5,0.5,1.0,10,5866.666666666658,5899.999999999991,0.09001528,42,success,176
177,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.hist,1.0,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,0.5,0.5,1.0,10,5899.999999999991,5933.333333333324,0.7134502,42,success,177
178,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,0.01,0.01,1.0,4.5399929762484854e-05,15.0,148.4131591025766,1.0,0.0,1.0,10,5933.333333333324,5966.666666666657,0.09349759,42,success,178
179,1096.6331584284585,dart,1096.6331584284585,7,impute.median,0.1,0.01,0.01,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,0.0,1.0,1.0,10,5966.666666666657,5999.99999999999,0.10413831,42,success,179
180,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.hist,1.0,1.0,1.0,1.0,7.38905609893065,15.0,148.4131591025766,0.5,0.5,1.0,10,5999.99999999999,6033.333333333323,0.48117995,42,success,180
181,1096.6331584284585,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,0.01,1.0,4.5399929762484854e-05,15.0,148.4131591025766,1.0,1.0,1.0,10,6033.333333333323,6066.666666666656,0.24642827,42,success,181
182,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,6066.666666666656,6099.999999999989,0.06279586,42,success,182
183,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,0.0,0.0,1.0,10,6099.999999999989,6133.333333333322,0.09283778,42,success,183
184,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,0.0,1.0,10,6133.333333333322,6166.666666666655,0.088716626,42,success,184
185,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.median,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.5,0.5,1.0,10,6166.666666666655,6199.999999999988,0.09754698,42,success,185
186,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,1.0,2.718281828459045,1.0,0.0,1.0,10,6199.999999999988,6233.333333333321,0.14920795,42,success,186
187,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,1.0,1.0,1.0,1.0,7.38905609893065,15.0,2.718281828459045,1.0,1.0,1.0,10,6233.333333333321,6266.666666666654,0.3416603,42,success,187
188,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,1.0,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15.0,2.718281828459045,0.0,0.0,1.0,10,6266.666666666654,6299.999999999987,0.09563763,42,success,188
189,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,1.0,1.0,0.01,0.0009118819655545162,7.38905609893065,1.0,148.4131591025766,0.0,1.0,1.0,10,6299.999999999987,6333.33333333332,0.09056119,42,success,189
190,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1.0,148.4131591025766,1.0,1.0,1.0,10,6333.33333333332,6366.666666666653,0.09131395,42,success,190
191,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.mean,1.0,0.01,1.0,1.0,4.5399929762484854e-05,15.0,2.718281828459045,0.5,0.5,1.0,10,6366.666666666653,6399.999999999986,0.8348065,42,success,191
192,0.0009118819655545162,dart,0.0009118819655545162,7,impute.hist,0.1,1.0,0.01,0.0009118819655545162,7.38905609893065,15.0,148.4131591025766,0.0,1.0,1.0,10,6399.999999999986,6433.333333333319,0.100465275,42,success,192
193,0.0009118819655545162,dart,1096.6331584284585,2981,impute.mean,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,15.0,2.718281828459045,1.0,0.0,1.0,10,6433.333333333319,6466.666666666652,0.95482934,42,success,193
194,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.hist,1.0,1.0,0.01,1.0,4.5399929762484854e-05,15.0,148.4131591025766,0.5,0.5,1.0,10,6466.666666666652,6499.999999999985,0.47064435,42,success,194
